,AskPrice,BidPrice,AskVolume,BidVolume
2020-12-22 14:32:50.000,4377.0,4376.0,33.0,46.0
2020-12-22 14:32:50.500,4377.0,4376.0,18.0,35.0
2020-12-22 14:32:51.000,4376.0,4375.0,289.0,407.0
2020-12-22 14:32:51.500,4376.0,4375.0,15.0,382.0
2020-12-22 14:32:52.000,4377.0,4376.0,43.0,17.0
2020-12-22 14:32:52.500,4375.0,4374.0,27.0,275.0
2020-12-22 14:32:53.000,4375.0,4374.0,53.0,264.0
2020-12-22 14:32:53.500,4375.0,4374.0,60.0,226.0
2020-12-22 14:32:54.000,4375.0,4374.0,96.0,141.0
2020-12-22 14:32:54.500,4375.0,4374.0,143.0,24.0
2020-12-22 14:32:55.000,4374.0,4373.0,60.0,352.0
2020-12-22 14:32:55.500,4375.0,4374.0,131.0,28.0
2020-12-22 14:32:56.000,4375.0,4374.0,130.0,92.0
2020-12-22 14:32:56.500,4374.0,4373.0,22.0,362.0
2020-12-22 14:32:57.000,4375.0,4374.0,14.0,36.0
2020-12-22 14:32:57.500,4374.0,4373.0,23.0,264.0
2020-12-22 14:32:58.000,4375.0,4374.0,8.0,7.0
2020-12-22 14:32:58.500,4375.0,4374.0,38.0,12.0
2020-12-22 14:32:59.000,4378.0,4377.0,177.0,198.0
2020-12-22 14:32:59.500,4375.0,4374.0,3.0,141.0
2020-12-22 14:33:00.000,4377.0,4375.0,12.0,9.0
2020-12-22 14:33:00.500,4377.0,4375.0,57.0,36.0
2020-12-22 14:33:01.000,4376.0,4375.0,10.0,46.0
2020-12-22 14:33:01.500,4376.0,4375.0,8.0,47.0
2020-12-22 14:33:02.000,4377.0,4376.0,67.0,9.0
2020-12-22 14:33:02.500,4377.0,4376.0,32.0,20.0
2020-12-22 14:33:03.000,4378.0,4377.0,133.0,21.0
2020-12-22 14:33:03.500,4377.0,4376.0,48.0,80.0
2020-12-22 14:33:04.000,4378.0,4377.0,127.0,7.0
2020-12-22 14:33:04.500,4379.0,4378.0,263.0,99.0
2020-12-22 14:33:05.000,4380.0,4379.0,351.0,13.0
2020-12-22 14:33:05.500,4381.0,4380.0,16.0,9.0
2020-12-22 14:33:06.000,4382.0,4380.0,73.0,39.0
2020-12-22 14:33:06.500,4382.0,4381.0,189.0,2.0
2020-12-22 14:33:07.000,4381.0,4380.0,4.0,23.0
2020-12-22 14:33:07.500,4382.0,4381.0,12.0,14.0
2020-12-22 14:33:08.000,4382.0,4381.0,32.0,23.0
2020-12-22 14:33:08.500,4382.0,4380.0,43.0,30.0
2020-12-22 14:33:09.000,4382.0,4381.0,52.0,2.0
2020-12-22 14:33:09.500,4382.0,4381.0,106.0,32.0
2020-12-22 14:33:10.000,4383.0,4381.0,45.0,46.0
2020-12-22 14:33:10.500,4383.0,4382.0,20.0,43.0
2020-12-22 14:33:11.000,4384.0,4382.0,56.0,20.0
2020-12-22 14:33:11.500,4384.0,4383.0,2.0,130.0
2020-12-22 14:33:12.000,4385.0,4384.0,219.0,1.0
2020-12-22 14:33:12.500,4384.0,4383.0,167.0,82.0
2020-12-22 14:33:13.000,4383.0,4382.0,111.0,9.0
2020-12-22 14:33:13.500,4382.0,4381.0,108.0,54.0
2020-12-22 14:33:14.000,4384.0,4383.0,114.0,4.0
2020-12-22 14:33:14.500,4383.0,4382.0,45.0,7.0
2020-12-22 14:33:15.000,4384.0,4383.0,2.0,107.0
2020-12-22 14:33:15.500,4384.0,4383.0,22.0,79.0
2020-12-22 14:33:16.000,4384.0,4383.0,35.0,93.0
2020-12-22 14:33:16.500,4383.0,4382.0,5.0,49.0
2020-12-22 14:33:17.000,4383.0,4382.0,15.0,52.0
2020-12-22 14:33:17.500,4383.0,4382.0,12.0,65.0
2020-12-22 14:33:18.000,4383.0,4382.0,34.0,76.0
2020-12-22 14:33:18.500,4383.0,4382.0,25.0,85.0
2020-12-22 14:33:19.000,4383.0,4382.0,1.0,65.0
2020-12-22 14:33:19.500,4384.0,4383.0,219.0,40.0
2020-12-22 14:33:20.000,4384.0,4383.0,3.0,64.0
2020-12-22 14:33:20.500,4385.0,4384.0,272.0,78.0
2020-12-22 14:33:21.000,4385.0,4384.0,272.0,51.0
2020-12-22 14:33:21.500,4385.0,4384.0,260.0,46.0
2020-12-22 14:33:22.000,4385.0,4384.0,68.0,48.0
2020-12-22 14:33:22.500,4386.0,4385.0,451.0,338.0
2020-12-22 14:33:23.000,4386.0,4385.0,434.0,351.0
2020-12-22 14:33:23.500,4386.0,4385.0,361.0,340.0
2020-12-22 14:33:24.000,4386.0,4385.0,127.0,278.0
2020-12-22 14:33:24.500,4387.0,4386.0,111.0,159.0
2020-12-22 14:33:25.000,4387.0,4386.0,36.0,194.0
2020-12-22 14:33:25.500,4387.0,4386.0,41.0,205.0
2020-12-22 14:33:26.000,4387.0,4386.0,129.0,206.0
2020-12-22 14:33:26.500,4387.0,4386.0,83.0,188.0
2020-12-22 14:33:27.000,4387.0,4386.0,87.0,163.0
2020-12-22 14:33:27.500,4387.0,4385.0,103.0,253.0
2020-12-22 14:33:28.000,4386.0,4385.0,188.0,245.0
2020-12-22 14:33:28.500,4386.0,4384.0,217.0,26.0
2020-12-22 14:33:29.000,4385.0,4384.0,111.0,3.0
2020-12-22 14:33:29.500,4384.0,4383.0,3.0,69.0
2020-12-22 14:33:30.000,4385.0,4383.0,117.0,79.0
2020-12-22 14:33:30.500,4385.0,4384.0,109.0,12.0
2020-12-22 14:33:31.000,4385.0,4384.0,99.0,213.0
2020-12-22 14:33:31.500,4386.0,4385.0,202.0,18.0
2020-12-22 14:33:32.000,4386.0,4385.0,300.0,52.0
2020-12-22 14:33:32.500,4386.0,4385.0,280.0,58.0
2020-12-22 14:33:33.000,4386.0,4384.0,270.0,212.0
2020-12-22 14:33:33.500,4386.0,4385.0,269.0,3.0
2020-12-22 14:33:34.000,4386.0,4385.0,269.0,2.0
2020-12-22 14:33:34.500,4386.0,4385.0,228.0,23.0
2020-12-22 14:33:35.000,4386.0,4385.0,62.0,21.0
2020-12-22 14:33:35.500,4387.0,4386.0,161.0,42.0
2020-12-22 14:33:36.000,4387.0,4385.0,151.0,39.0
2020-12-22 14:33:36.500,4386.0,4385.0,39.0,17.0
2020-12-22 14:33:37.000,4385.0,4384.0,200.0,203.0
2020-12-22 14:33:37.500,4385.0,4383.0,196.0,192.0
2020-12-22 14:33:38.000,4384.0,4383.0,11.0,188.0
2020-12-22 14:33:38.500,4384.0,4383.0,39.0,186.0
2020-12-22 14:33:39.000,4384.0,4383.0,29.0,187.0
2020-12-22 14:33:39.500,4384.0,4383.0,58.0,143.0
2020-12-22 14:33:40.000,4385.0,4384.0,281.0,26.0
2020-12-22 14:33:40.500,4384.0,4383.0,83.0,121.0
2020-12-22 14:33:41.000,4384.0,4383.0,121.0,121.0
2020-12-22 14:33:41.500,4384.0,4383.0,106.0,122.0
2020-12-22 14:33:42.000,4384.0,4383.0,28.0,132.0
2020-12-22 14:33:42.500,4385.0,4384.0,283.0,148.0
2020-12-22 14:33:43.000,4386.0,4385.0,106.0,25.0
2020-12-22 14:33:43.500,4386.0,4385.0,106.0,1.0
2020-12-22 14:33:44.000,4386.0,4385.0,111.0,5.0
2020-12-22 14:33:44.500,4387.0,4386.0,169.0,37.0
2020-12-22 14:33:45.000,4386.0,4385.0,3.0,25.0
2020-12-22 14:33:45.500,4385.0,4383.0,1.0,133.0
2020-12-22 14:33:46.000,4385.0,4383.0,37.0,133.0
2020-12-22 14:33:46.500,4385.0,4384.0,19.0,30.0
2020-12-22 14:33:47.000,4385.0,4384.0,39.0,92.0
2020-12-22 14:33:47.500,4385.0,4384.0,23.0,105.0
2020-12-22 14:33:48.000,4386.0,4385.0,172.0,53.0
2020-12-22 14:33:48.500,4386.0,4384.0,176.0,153.0
2020-12-22 14:33:49.000,4386.0,4385.0,169.0,123.0
2020-12-22 14:33:49.500,4385.0,4384.0,82.0,240.0
2020-12-22 14:33:50.000,4385.0,4383.0,95.0,105.0
2020-12-22 14:33:50.500,4384.0,4383.0,293.0,111.0
2020-12-22 14:33:51.000,4384.0,4382.0,294.0,44.0
2020-12-22 14:33:51.500,4384.0,4383.0,296.0,41.0
2020-12-22 14:33:52.000,4383.0,4382.0,109.0,40.0
2020-12-22 14:33:52.500,4384.0,4383.0,28.0,24.0
2020-12-22 14:33:53.000,4385.0,4384.0,56.0,98.0
2020-12-22 14:33:53.500,4385.0,4384.0,109.0,78.0
2020-12-22 14:33:54.000,4384.0,4383.0,127.0,11.0
2020-12-22 14:33:54.500,4384.0,4382.0,188.0,96.0
2020-12-22 14:33:55.000,4384.0,4383.0,189.0,2.0
2020-12-22 14:33:55.500,4383.0,4382.0,30.0,93.0
2020-12-22 14:33:56.000,4383.0,4382.0,66.0,101.0
2020-12-22 14:33:56.500,4383.0,4382.0,82.0,104.0
2020-12-22 14:33:57.000,4383.0,4382.0,31.0,72.0
2020-12-22 14:33:57.500,4382.0,4381.0,3.0,77.0
2020-12-22 14:33:58.000,4383.0,4382.0,39.0,11.0
2020-12-22 14:33:58.500,4382.0,4381.0,1.0,108.0
2020-12-22 14:33:59.000,4383.0,4382.0,62.0,17.0
2020-12-22 14:33:59.500,4382.0,4381.0,18.0,110.0
2020-12-22 14:34:00.000,4382.0,4381.0,13.0,102.0
2020-12-22 14:34:00.500,4382.0,4381.0,15.0,102.0
2020-12-22 14:34:01.000,4382.0,4381.0,31.0,100.0
2020-12-22 14:34:01.500,4382.0,4381.0,18.0,97.0
2020-12-22 14:34:02.000,4382.0,4381.0,6.0,97.0
2020-12-22 14:34:02.500,4382.0,4381.0,21.0,93.0
2020-12-22 14:34:03.000,4383.0,4382.0,63.0,45.0
2020-12-22 14:34:03.500,4383.0,4382.0,73.0,24.0
2020-12-22 14:34:04.000,4382.0,4381.0,4.0,93.0
2020-12-22 14:34:04.500,4382.0,4381.0,5.0,90.0
2020-12-22 14:34:05.000,4382.0,4381.0,5.0,90.0
2020-12-22 14:34:05.500,4382.0,4381.0,12.0,90.0
2020-12-22 14:34:06.000,4382.0,4381.0,33.0,90.0
2020-12-22 14:34:06.500,4382.0,4381.0,32.0,85.0
2020-12-22 14:34:07.000,4382.0,4381.0,24.0,83.0
2020-12-22 14:34:07.500,4383.0,4382.0,48.0,5.0
2020-12-22 14:34:08.000,4383.0,4382.0,45.0,23.0
2020-12-22 14:34:08.500,4384.0,4383.0,46.0,13.0
2020-12-22 14:34:09.000,4384.0,4382.0,69.0,63.0
2020-12-22 14:34:09.500,4383.0,4382.0,5.0,35.0
2020-12-22 14:34:10.000,4384.0,4382.0,69.0,60.0
2020-12-22 14:34:10.500,4384.0,4382.0,157.0,53.0
2020-12-22 14:34:11.000,4383.0,4382.0,4.0,83.0
2020-12-22 14:34:11.500,4384.0,4383.0,157.0,218.0
2020-12-22 14:34:12.000,4384.0,4383.0,151.0,249.0
2020-12-22 14:34:12.500,4384.0,4383.0,16.0,246.0
2020-12-22 14:34:13.000,4385.0,4384.0,162.0,42.0
2020-12-22 14:34:13.500,4385.0,4383.0,190.0,222.0
2020-12-22 14:34:14.000,4385.0,4383.0,201.0,247.0
2020-12-22 14:34:14.500,4385.0,4384.0,194.0,5.0
2020-12-22 14:34:15.000,4385.0,4384.0,195.0,12.0
2020-12-22 14:34:15.500,4384.0,4383.0,1.0,202.0
2020-12-22 14:34:16.000,4384.0,4383.0,15.0,206.0
2020-12-22 14:34:16.500,4384.0,4383.0,3.0,205.0
2020-12-22 14:34:17.000,4385.0,4384.0,203.0,63.0
2020-12-22 14:34:17.500,4385.0,4384.0,208.0,84.0
2020-12-22 14:34:18.000,4385.0,4383.0,213.0,213.0
2020-12-22 14:34:18.500,4384.0,4383.0,203.0,209.0
2020-12-22 14:34:19.000,4384.0,4382.0,201.0,78.0
2020-12-22 14:34:19.500,4383.0,4382.0,159.0,75.0
2020-12-22 14:34:20.000,4383.0,4382.0,146.0,71.0
2020-12-22 14:34:20.500,4383.0,4382.0,146.0,69.0
2020-12-22 14:34:21.000,4383.0,4382.0,133.0,76.0
2020-12-22 14:34:21.500,4383.0,4382.0,115.0,76.0
2020-12-22 14:34:22.000,4384.0,4382.0,35.0,81.0
2020-12-22 14:34:22.500,4384.0,4383.0,58.0,56.0
2020-12-22 14:34:23.000,4383.0,4382.0,29.0,97.0
2020-12-22 14:34:23.500,4383.0,4382.0,20.0,97.0
2020-12-22 14:34:24.000,4383.0,4382.0,54.0,102.0
2020-12-22 14:34:24.500,4384.0,4383.0,34.0,46.0
2020-12-22 14:34:25.000,4383.0,4382.0,178.0,119.0
2020-12-22 14:34:25.500,4383.0,4382.0,162.0,115.0
2020-12-22 14:34:26.000,4383.0,4382.0,173.0,23.0
2020-12-22 14:34:26.500,4382.0,4381.0,54.0,100.0
2020-12-22 14:34:27.000,4382.0,4380.0,76.0,412.0
2020-12-22 14:34:27.500,4381.0,4380.0,2.0,199.0
2020-12-22 14:34:28.000,4380.0,4379.0,29.0,48.0
2020-12-22 14:34:28.500,4380.0,4379.0,197.0,80.0
2020-12-22 14:34:29.000,4380.0,4379.0,192.0,73.0
2020-12-22 14:34:29.500,4381.0,4379.0,29.0,93.0
2020-12-22 14:34:30.000,4381.0,4380.0,29.0,40.0
2020-12-22 14:34:30.500,4381.0,4380.0,82.0,96.0
2020-12-22 14:34:31.000,4381.0,4380.0,82.0,58.0
2020-12-22 14:34:31.500,4380.0,4379.0,19.0,92.0
2020-12-22 14:34:32.000,4380.0,4379.0,34.0,101.0
2020-12-22 14:34:32.500,4380.0,4379.0,13.0,93.0
2020-12-22 14:34:33.000,4380.0,4379.0,15.0,93.0
2020-12-22 14:34:33.500,4381.0,4380.0,93.0,224.0
2020-12-22 14:34:34.000,4381.0,4380.0,95.0,240.0
2020-12-22 14:34:34.500,4381.0,4380.0,75.0,241.0
2020-12-22 14:34:35.000,4382.0,4381.0,52.0,132.0
2020-12-22 14:34:35.500,4383.0,4381.0,370.0,157.0
2020-12-22 14:34:36.000,4383.0,4381.0,368.0,125.0
2020-12-22 14:34:36.500,4382.0,4381.0,35.0,146.0
2020-12-22 14:34:37.000,4382.0,4381.0,4.0,152.0
2020-12-22 14:34:37.500,4383.0,4382.0,369.0,47.0
2020-12-22 14:34:38.000,4382.0,4381.0,236.0,118.0
2020-12-22 14:34:38.500,4381.0,4380.0,35.0,199.0
2020-12-22 14:34:39.000,4381.0,4380.0,43.0,70.0
2020-12-22 14:34:39.500,4380.0,4379.0,68.0,108.0
2020-12-22 14:34:40.000,4381.0,4380.0,95.0,2.0
2020-12-22 14:34:40.500,4381.0,4380.0,95.0,24.0
2020-12-22 14:34:41.000,4381.0,4380.0,92.0,40.0
2020-12-22 14:34:41.500,4382.0,4380.0,52.0,29.0
2020-12-22 14:34:42.000,4382.0,4381.0,89.0,34.0
2020-12-22 14:34:42.500,4383.0,4381.0,383.0,68.0
2020-12-22 14:34:43.000,4382.0,4381.0,1.0,98.0
2020-12-22 14:34:43.500,4383.0,4382.0,384.0,151.0
2020-12-22 14:34:44.000,4383.0,4382.0,1.0,165.0
2020-12-22 14:34:44.500,4384.0,4383.0,57.0,111.0
2020-12-22 14:34:45.000,4384.0,4383.0,56.0,157.0
2020-12-22 14:34:45.500,4384.0,4382.0,94.0,197.0
2020-12-22 14:34:46.000,4384.0,4383.0,101.0,167.0
2020-12-22 14:34:46.500,4384.0,4383.0,195.0,203.0
2020-12-22 14:34:47.000,4384.0,4383.0,155.0,197.0
2020-12-22 14:34:47.500,4384.0,4383.0,154.0,149.0
2020-12-22 14:34:48.000,4384.0,4383.0,155.0,158.0
2020-12-22 14:34:48.500,4384.0,4383.0,154.0,147.0
2020-12-22 14:34:49.000,4384.0,4383.0,162.0,149.0
2020-12-22 14:34:49.500,4383.0,4382.0,11.0,198.0
2020-12-22 14:34:50.000,4383.0,4382.0,9.0,195.0
2020-12-22 14:34:50.500,4384.0,4383.0,165.0,3.0
2020-12-22 14:34:51.000,4383.0,4382.0,30.0,139.0
2020-12-22 14:34:51.500,4383.0,4382.0,2.0,136.0
2020-12-22 14:34:52.000,4384.0,4383.0,167.0,36.0
2020-12-22 14:34:52.500,4384.0,4383.0,165.0,90.0
2020-12-22 14:34:53.000,4385.0,4383.0,270.0,113.0
2020-12-22 14:34:53.500,4385.0,4384.0,271.0,12.0
2020-12-22 14:34:54.000,4385.0,4384.0,270.0,12.0
2020-12-22 14:34:54.500,4385.0,4384.0,220.0,22.0
2020-12-22 14:34:55.000,4385.0,4384.0,225.0,27.0
2020-12-22 14:34:55.500,4385.0,4384.0,215.0,39.0
2020-12-22 14:34:56.000,4385.0,4384.0,215.0,47.0
2020-12-22 14:34:56.500,4385.0,4384.0,212.0,34.0
2020-12-22 14:34:57.000,4385.0,4384.0,222.0,35.0
2020-12-22 14:34:57.500,4385.0,4384.0,215.0,35.0
2020-12-22 14:34:58.000,4386.0,4384.0,232.0,39.0
2020-12-22 14:34:58.500,4386.0,4384.0,230.0,52.0
2020-12-22 14:34:59.000,4386.0,4385.0,230.0,2.0
2020-12-22 14:34:59.500,4386.0,4384.0,232.0,41.0
2020-12-22 14:35:00.000,4386.0,4385.0,233.0,68.0
2020-12-22 14:35:00.500,4386.0,4385.0,239.0,52.0
2020-12-22 14:35:01.000,4385.0,4384.0,13.0,83.0
2020-12-22 14:35:01.500,4386.0,4385.0,176.0,42.0
2020-12-22 14:35:02.000,4386.0,4385.0,189.0,52.0
2020-12-22 14:35:02.500,4386.0,4385.0,182.0,65.0
2020-12-22 14:35:03.000,4386.0,4385.0,170.0,71.0
2020-12-22 14:35:03.500,4386.0,4385.0,192.0,70.0
2020-12-22 14:35:04.000,4386.0,4385.0,199.0,67.0
2020-12-22 14:35:04.500,4386.0,4385.0,192.0,2.0
2020-12-22 14:35:05.000,4385.0,4384.0,4.0,40.0
2020-12-22 14:35:05.500,4386.0,4385.0,208.0,10.0
2020-12-22 14:35:06.000,4385.0,4384.0,9.0,46.0
2020-12-22 14:35:06.500,4386.0,4385.0,207.0,27.0
2020-12-22 14:35:07.000,4386.0,4385.0,197.0,21.0
2020-12-22 14:35:07.500,4386.0,4385.0,194.0,39.0
2020-12-22 14:35:08.000,4386.0,4385.0,198.0,39.0
2020-12-22 14:35:08.500,4386.0,4385.0,197.0,101.0
2020-12-22 14:35:09.000,4386.0,4385.0,145.0,107.0
2020-12-22 14:35:09.500,4386.0,4385.0,136.0,101.0
2020-12-22 14:35:10.000,4386.0,4385.0,152.0,90.0
2020-12-22 14:35:10.500,4386.0,4385.0,131.0,62.0
2020-12-22 14:35:11.000,4386.0,4385.0,70.0,91.0
2020-12-22 14:35:11.500,4386.0,4385.0,67.0,79.0
2020-12-22 14:35:12.000,4386.0,4385.0,63.0,90.0
2020-12-22 14:35:12.500,4386.0,4385.0,58.0,90.0
2020-12-22 14:35:13.000,4386.0,4385.0,56.0,79.0
2020-12-22 14:35:13.500,4386.0,4385.0,38.0,93.0
2020-12-22 14:35:14.000,4387.0,4386.0,264.0,76.0
2020-12-22 14:35:14.500,4387.0,4386.0,262.0,52.0
2020-12-22 14:35:15.000,4387.0,4385.0,236.0,54.0
2020-12-22 14:35:15.500,4387.0,4385.0,251.0,62.0
2020-12-22 14:35:16.000,4386.0,4385.0,128.0,54.0
2020-12-22 14:35:16.500,4386.0,4385.0,145.0,25.0
2020-12-22 14:35:17.000,4386.0,4385.0,11.0,5.0
2020-12-22 14:35:17.500,4386.0,4385.0,10.0,38.0
2020-12-22 14:35:18.000,4387.0,4386.0,264.0,58.0
2020-12-22 14:35:18.500,4387.0,4386.0,257.0,43.0
2020-12-22 14:35:19.000,4387.0,4386.0,258.0,1.0
2020-12-22 14:35:19.500,4386.0,4385.0,112.0,41.0
2020-12-22 14:35:20.000,4386.0,4385.0,170.0,36.0
2020-12-22 14:35:20.500,4385.0,4384.0,69.0,46.0
2020-12-22 14:35:21.000,4385.0,4383.0,83.0,58.0
2020-12-22 14:35:21.500,4384.0,4383.0,29.0,59.0
2020-12-22 14:35:22.000,4385.0,4383.0,77.0,49.0
2020-12-22 14:35:22.500,4384.0,4383.0,1.0,74.0
2020-12-22 14:35:23.000,4385.0,4384.0,24.0,8.0
2020-12-22 14:35:23.500,4384.0,4383.0,27.0,74.0
2020-12-22 14:35:24.000,4384.0,4383.0,13.0,76.0
2020-12-22 14:35:24.500,4384.0,4383.0,1.0,81.0
2020-12-22 14:35:25.000,4384.0,4383.0,33.0,101.0
2020-12-22 14:35:25.500,4384.0,4383.0,41.0,101.0
2020-12-22 14:35:26.000,4384.0,4383.0,36.0,105.0
2020-12-22 14:35:26.500,4384.0,4383.0,52.0,108.0
2020-12-22 14:35:27.000,4384.0,4383.0,21.0,94.0
2020-12-22 14:35:27.500,4384.0,4383.0,22.0,116.0
2020-12-22 14:35:28.000,4385.0,4384.0,93.0,9.0
2020-12-22 14:35:28.500,4384.0,4383.0,18.0,109.0
2020-12-22 14:35:29.000,4384.0,4383.0,10.0,109.0
2020-12-22 14:35:29.500,4385.0,4384.0,111.0,1.0
2020-12-22 14:35:30.000,4384.0,4383.0,10.0,111.0
2020-12-22 14:35:30.500,4385.0,4384.0,121.0,22.0
2020-12-22 14:35:31.000,4384.0,4383.0,62.0,117.0
2020-12-22 14:35:31.500,4384.0,4382.0,55.0,40.0
2020-12-22 14:35:32.000,4383.0,4382.0,18.0,62.0
2020-12-22 14:35:32.500,4383.0,4382.0,40.0,60.0
2020-12-22 14:35:33.000,4383.0,4382.0,37.0,56.0
2020-12-22 14:35:33.500,4383.0,4382.0,39.0,56.0
2020-12-22 14:35:34.000,4383.0,4382.0,32.0,64.0
2020-12-22 14:35:34.500,4383.0,4382.0,31.0,64.0
2020-12-22 14:35:35.000,4383.0,4382.0,47.0,64.0
2020-12-22 14:35:35.500,4383.0,4381.0,46.0,105.0
2020-12-22 14:35:36.000,4382.0,4381.0,2.0,109.0
2020-12-22 14:35:36.500,4384.0,4382.0,76.0,6.0
2020-12-22 14:35:37.000,4383.0,4382.0,25.0,30.0
2020-12-22 14:35:37.500,4383.0,4382.0,44.0,13.0
2020-12-22 14:35:38.000,4382.0,4381.0,5.0,88.0
2020-12-22 14:35:38.500,4383.0,4382.0,69.0,32.0
2020-12-22 14:35:39.000,4383.0,4382.0,69.0,51.0
2020-12-22 14:35:39.500,4383.0,4382.0,64.0,33.0
2020-12-22 14:35:40.000,4383.0,4382.0,66.0,3.0
2020-12-22 14:35:40.500,4383.0,4382.0,101.0,10.0
2020-12-22 14:35:41.000,4383.0,4382.0,98.0,10.0
2020-12-22 14:35:41.500,4383.0,4382.0,95.0,40.0
2020-12-22 14:35:42.000,4384.0,4383.0,67.0,1.0
2020-12-22 14:35:42.500,4384.0,4383.0,112.0,119.0
2020-12-22 14:35:43.000,4384.0,4383.0,71.0,69.0
2020-12-22 14:35:43.500,4384.0,4383.0,72.0,78.0
2020-12-22 14:35:44.000,4383.0,4382.0,119.0,37.0
2020-12-22 14:35:44.500,4382.0,4381.0,85.0,60.0
2020-12-22 14:35:45.000,4382.0,4380.0,97.0,332.0
2020-12-22 14:35:45.500,4381.0,4380.0,10.0,331.0
2020-12-22 14:35:46.000,4382.0,4380.0,99.0,337.0
2020-12-22 14:35:46.500,4381.0,4380.0,206.0,337.0
2020-12-22 14:35:47.000,4381.0,4380.0,206.0,337.0
2020-12-22 14:35:47.500,4380.0,4379.0,273.0,128.0
2020-12-22 14:35:48.000,4379.0,4378.0,160.0,210.0
2020-12-22 14:35:48.500,4379.0,4378.0,175.0,196.0
2020-12-22 14:35:49.000,4379.0,4378.0,174.0,180.0
2020-12-22 14:35:49.500,4379.0,4378.0,163.0,60.0
2020-12-22 14:35:50.000,4378.0,4377.0,5.0,87.0
2020-12-22 14:35:50.500,4378.0,4377.0,2.0,56.0
2020-12-22 14:35:51.000,4379.0,4377.0,144.0,66.0
2020-12-22 14:35:51.500,4378.0,4377.0,52.0,65.0
2020-12-22 14:35:52.000,4378.0,4377.0,64.0,31.0
2020-12-22 14:35:52.500,4378.0,4377.0,50.0,49.0
2020-12-22 14:35:53.000,4379.0,4378.0,118.0,28.0
2020-12-22 14:35:53.500,4379.0,4378.0,111.0,36.0
2020-12-22 14:35:54.000,4379.0,4378.0,37.0,29.0
2020-12-22 14:35:54.500,4379.0,4378.0,22.0,30.0
2020-12-22 14:35:55.000,4379.0,4378.0,24.0,34.0
2020-12-22 14:35:55.500,4379.0,4378.0,25.0,118.0
2020-12-22 14:35:56.000,4379.0,4378.0,22.0,16.0
2020-12-22 14:35:56.500,4378.0,4377.0,23.0,13.0
2020-12-22 14:35:57.000,4378.0,4377.0,35.0,33.0
2020-12-22 14:35:57.500,4379.0,4378.0,49.0,67.0
2020-12-22 14:35:58.000,4378.0,4377.0,13.0,87.0
2020-12-22 14:35:58.500,4379.0,4378.0,11.0,145.0
2020-12-22 14:35:59.000,4380.0,4377.0,28.0,116.0
2020-12-22 14:35:59.500,4379.0,4378.0,6.0,153.0
2020-12-22 14:36:00.000,4379.0,4378.0,21.0,148.0
2020-12-22 14:36:00.500,4380.0,4378.0,53.0,127.0
2020-12-22 14:36:01.000,4379.0,4378.0,8.0,153.0
2020-12-22 14:36:01.500,4380.0,4378.0,68.0,138.0
2020-12-22 14:36:02.000,4379.0,4378.0,102.0,120.0
2020-12-22 14:36:02.500,4379.0,4377.0,103.0,143.0
2020-12-22 14:36:03.000,4379.0,4378.0,111.0,100.0
2020-12-22 14:36:03.500,4379.0,4378.0,82.0,32.0
2020-12-22 14:36:04.000,4379.0,4378.0,69.0,6.0
2020-12-22 14:36:04.500,4379.0,4378.0,59.0,17.0
2020-12-22 14:36:05.000,4379.0,4378.0,37.0,1.0
2020-12-22 14:36:05.500,4380.0,4378.0,77.0,23.0
2020-12-22 14:36:06.000,4378.0,4377.0,36.0,158.0
2020-12-22 14:36:06.500,4379.0,4378.0,38.0,123.0
2020-12-22 14:36:07.000,4379.0,4378.0,43.0,37.0
2020-12-22 14:36:07.500,4378.0,4377.0,31.0,163.0
2020-12-22 14:36:08.000,4378.0,4377.0,18.0,164.0
2020-12-22 14:36:08.500,4378.0,4377.0,46.0,162.0
2020-12-22 14:36:09.000,4376.0,4375.0,20.0,180.0
2020-12-22 14:36:09.500,4377.0,4375.0,53.0,128.0
2020-12-22 14:36:10.000,4377.0,4375.0,84.0,93.0
2020-12-22 14:36:10.500,4375.0,4374.0,14.0,114.0
2020-12-22 14:36:11.000,4375.0,4374.0,7.0,58.0
2020-12-22 14:36:11.500,4376.0,4373.0,88.0,140.0
2020-12-22 14:36:12.000,4375.0,4373.0,11.0,180.0
2020-12-22 14:36:12.500,4374.0,4373.0,10.0,131.0
2020-12-22 14:36:13.000,4373.0,4372.0,61.0,557.0
2020-12-22 14:36:13.500,4373.0,4372.0,61.0,557.0
2020-12-22 14:36:14.000,4373.0,4372.0,49.0,80.0
2020-12-22 14:36:14.500,4372.0,4371.0,1.0,134.0
2020-12-22 14:36:15.000,4372.0,4371.0,29.0,137.0
2020-12-22 14:36:15.500,4373.0,4372.0,156.0,7.0
2020-12-22 14:36:16.000,4372.0,4371.0,18.0,145.0
2020-12-22 14:36:16.500,4374.0,4372.0,17.0,200.0
2020-12-22 14:36:17.000,4374.0,4372.0,64.0,154.0
2020-12-22 14:36:17.500,4373.0,4372.0,14.0,38.0
2020-12-22 14:36:18.000,4372.0,4371.0,231.0,4.0
2020-12-22 14:36:18.500,4372.0,4371.0,4.0,10.0
2020-12-22 14:36:19.000,4374.0,4373.0,10.0,2.0
2020-12-22 14:36:19.500,4374.0,4372.0,40.0,30.0
2020-12-22 14:36:20.000,4373.0,4372.0,3.0,79.0
2020-12-22 14:36:20.500,4374.0,4373.0,96.0,161.0
2020-12-22 14:36:21.000,4374.0,4373.0,2.0,223.0
